product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers
perfumery2,perfumery,01-03-2018,4,470.8,15.175,117.7,29,178,1,400,4.4,18
perfumery2,perfumery,01-04-2018,8,943.8,21.65,117.975,29,178,1,400,4.4,10
perfumery2,perfumery,01-05-2018,17,2038.3,15.85235294,119.9,29,178,1,400,4.4,16
perfumery2,perfumery,01-06-2018,14,1668.5,14.17285714,119.1785714,29,178,1,400,4.4,14
perfumery2,perfumery,01-07-2018,5,593.5,15.978,118.7,29,178,1,400,4.4,13
perfumery2,perfumery,01-08-2018,17,1987.4,17.79058824,116.9066667,29,178,1,400,4.4,19
cool2,cool_stuff,01-03-2017,8,1039.92,18.77875,129.99,33,897,1,1600,4.3,22
cool2,cool_stuff,01-04-2017,14,1819.86,17.39642857,129.99,33,897,1,1600,4.3,33
cool2,cool_stuff,01-05-2017,18,2339.82,18.27277778,129.99,33,897,1,1600,4.3,58
cool2,cool_stuff,01-06-2017,17,2209.83,17.06117647,129.99,33,897,1,1600,4.3,42
cool2,cool_stuff,01-07-2017,16,2079.84,18.715625,129.99,33,897,1,1600,4.3,42
cool2,cool_stuff,01-08-2017,16,1870.84,19.02125,116.9275,33,897,1,1600,4.3,39
cool2,cool_stuff,01-10-2017,10,1199.9,19.997,119.99,33,897,1,1600,4.3,33
cool2,cool_stuff,01-11-2017,9,1169.91,22.67444444,129.99,33,897,1,1600,4.3,42
cool2,cool_stuff,01-12-2017,3,389.97,25.59,129.99,33,897,1,1600,4.3,38
cool2,cool_stuff,01-01-2018,4,519.96,17.41,129.99,33,897,1,1600,4.3,102
cool2,cool_stuff,01-02-2018,2,259.98,16.71,129.99,33,897,1,1600,4.3,20
cool2,cool_stuff,01-03-2018,1,129.99,18.49,129.99,33,897,1,1600,4.3,45
cool2,cool_stuff,01-04-2018,1,129.99,23.49,129.99,33,897,1,1600,4.3,18
computers1,computers_accessories,01-05-2017,4,379.6,15.84,94.9,45,236,1,173,4,11
computers1,computers_accessories,01-06-2017,6,611.4,17.785,100.9,45,236,1,173,4,15
computers1,computers_accessories,01-07-2017,10,1099,12.015,109.9,45,236,1,173,4,17
computers1,computers_accessories,01-08-2017,2,219.8,10.39,109.9,45,236,1,173,4,15
computers1,computers_accessories,01-09-2017,4,395.6,14.975,98.9,45,236,1,173,4,15
computers1,computers_accessories,01-10-2017,4,395.6,17.1225,98.9,45,236,1,173,4,31
computers1,computers_accessories,01-11-2017,6,593.4,16.14,98.9,45,236,1,173,4,36
computers1,computers_accessories,01-12-2017,1,98.9,13.71,98.9,45,236,1,173,4,35
computers1,computers_accessories,01-01-2018,31,2795.14,14.08322581,90.534,45,236,1,173,4,152
computers1,computers_accessories,01-02-2018,30,2537.19,14.096,84.75608696,45,236,1,173,4,202
computers1,computers_accessories,01-03-2018,13,1139.8,11.67230769,87.5,45,236,1,173,4,127
computers1,computers_accessories,01-04-2018,5,470,15.48,94,45,236,1,173,4,107
computers1,computers_accessories,01-06-2018,4,292,17.1875,73,45,236,1,173,4,66
computers1,computers_accessories,01-07-2018,18,1199.48,21.16444444,66.34214286,45,236,1,173,4,43
computers1,computers_accessories,01-08-2018,1,79.9,13.9,79.9,45,236,1,173,4,18
consoles2,consoles_games,01-07-2017,1,19.9,11.85,19.9,56,237,3,100,3.9,13
consoles2,consoles_games,01-08-2017,11,218.9,15.83272727,19.9,56,237,3,100,3.9,33
consoles2,consoles_games,01-09-2017,9,179.1,15.41111111,19.9,56,237,3,100,3.9,17
consoles2,consoles_games,01-10-2017,12,248,12.80333333,20.66666667,56,237,3,100,3.9,38
consoles2,consoles_games,01-11-2017,23,563.5,13.65217391,24.5,56,237,3,100,3.9,49
consoles2,consoles_games,01-12-2017,17,416.5,13.52470588,24.5,56,237,3,100,3.9,30
consoles2,consoles_games,01-01-2018,10,271.2,13.319,27.03333333,56,237,3,100,3.9,9
consoles2,consoles_games,01-02-2018,1,32.5,11.85,32.5,56,237,3,100,3.9,6
consoles2,consoles_games,01-03-2018,7,229.2,14.02714286,32.74285714,56,237,3,100,3.9,13
consoles2,consoles_games,01-04-2018,6,205.2,15.015,34.2,56,237,3,100,3.9,13
health5,health_beauty,01-01-2017,8,2799.2,22.90125,349.9,51,625,1,900,4.3,9
health5,health_beauty,01-02-2017,4,1399.6,26.9275,349.9,51,625,1,900,4.3,19
health5,health_beauty,01-03-2017,2,699.8,21.275,349.9,51,625,1,900,4.3,25
health5,health_beauty,01-04-2017,1,349.9,19.29,349.9,51,625,1,900,4.3,23
health5,health_beauty,01-05-2017,4,1399.6,26.73,349.9,51,625,1,900,4.3,41
health5,health_beauty,01-06-2017,2,699.8,24.505,349.9,51,625,1,900,4.3,53
health5,health_beauty,01-07-2017,1,349.9,29.3,349.9,51,625,1,900,4.3,61
health5,health_beauty,01-08-2017,7,2449.3,29.94714286,349.9,51,625,1,900,4.3,82
health5,health_beauty,01-09-2017,7,2449.3,26.58285714,349.9,51,625,1,900,4.3,89
health5,health_beauty,01-10-2017,10,3499,22.84,349.9,51,625,1,900,4.3,81
health5,health_beauty,01-11-2017,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139
health5,health_beauty,01-12-2017,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112
health5,health_beauty,01-01-2018,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98
health5,health_beauty,01-02-2018,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126
health5,health_beauty,01-03-2018,17,5948.3,29.6,349.9,51,625,1,900,4.3,169
health5,health_beauty,01-04-2018,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118
health5,health_beauty,01-05-2018,10,3513.1,38.57,352.25,51,625,1,900,4.3,159
health5,health_beauty,01-06-2018,11,4004,32.69727273,364,51,625,1,900,4.3,131
health5,health_beauty,01-07-2018,11,4004,36.24636364,364,51,625,1,900,4.3,113
health5,health_beauty,01-08-2018,9,3276,28.55111111,364,51,625,1,900,4.3,127
watches8,watches_gifts,01-07-2017,2,479.8,14.805,239.9,35,640,1,335,4.1,29
watches8,watches_gifts,01-10-2017,2,479.8,11.22,239.9,35,640,1,335,4.1,43
watches8,watches_gifts,01-01-2018,2,459.8,16.36,229.9,35,640,1,335,4.1,59
watches8,watches_gifts,01-02-2018,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90
watches8,watches_gifts,01-03-2018,16,2680,17.154375,167.5,35,640,1,335,4.1,125
watches8,watches_gifts,01-04-2018,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178
watches8,watches_gifts,01-05-2018,30,4355,16.259,145.1666667,35,640,1,335,4.1,260
watches8,watches_gifts,01-06-2018,3,457.9,19.17,152.6333333,35,640,1,335,4.1,93
watches8,watches_gifts,01-07-2018,14,2200,16.65714286,157.1428571,35,640,1,335,4.1,122
watches8,watches_gifts,01-08-2018,11,1737.4,14.59272727,157.9454545,35,640,1,335,4.1,61
furniture4,furniture_decor,01-11-2017,1,99.9,21.19,99.9,57,272,1,2500,4.4,64
furniture4,furniture_decor,01-12-2017,3,299.7,20.64666667,99.9,57,272,1,2500,4.4,40
furniture4,furniture_decor,01-01-2018,13,1298.7,22.81923077,99.9,57,272,1,2500,4.4,125
furniture4,furniture_decor,01-02-2018,13,1298.7,28.89076923,99.9,57,272,1,2500,4.4,52
furniture4,furniture_decor,01-03-2018,12,1198.8,22.14583333,99.9,57,272,1,2500,4.4,83
furniture4,furniture_decor,01-04-2018,13,1298.7,23.32769231,99.9,57,272,1,2500,4.4,92
furniture4,furniture_decor,01-05-2018,13,1298.7,19.41076923,99.9,57,272,1,2500,4.4,95
furniture4,furniture_decor,01-06-2018,10,999,25.636,99.9,57,272,1,2500,4.4,18
furniture4,furniture_decor,01-07-2018,14,1099.5,23.84714286,78.53571429,57,272,1,2500,4.4,22
furniture4,furniture_decor,01-08-2018,9,754.5,23.77666667,83.83333333,57,272,1,2500,4.4,19
watches5,watches_gifts,01-08-2017,8,1839.2,15.14125,229.9,42,236,1,342,4.1,48
watches5,watches_gifts,01-09-2017,10,2190.6,15.345,219.06,42,236,1,342,4.1,54
watches5,watches_gifts,01-10-2017,8,1729.2,19.1,216.15,42,236,1,342,4.1,43
watches5,watches_gifts,01-11-2017,12,2395.2,19.795,203.2909091,42,236,1,342,4.1,91
watches5,watches_gifts,01-12-2017,28,6287.2,17.48678571,224.5428571,42,236,1,342,4.1,73
watches5,watches_gifts,01-01-2018,10,2207.7,20.496,220.77,42,236,1,342,4.1,59
watches5,watches_gifts,01-02-2018,21,4319.4,20.90238095,205.6857143,42,236,1,342,4.1,90
watches5,watches_gifts,01-03-2018,16,3459,29.476875,216.1875,42,236,1,342,4.1,125
watches5,watches_gifts,01-04-2018,13,2657,4.088461538,204.3846154,42,236,1,342,4.1,178
watches5,watches_gifts,01-05-2018,17,3383,0,199,42,236,1,342,4.1,260
health7,health_beauty,01-01-2017,1,64.99,11.06,64.99,59,492,2,200,3.9,9
health7,health_beauty,01-02-2017,5,324.95,15.348,64.99,59,492,2,200,3.9,19
health7,health_beauty,01-03-2017,9,584.91,17.26222222,64.99,59,492,2,200,3.9,25
health7,health_beauty,01-04-2017,9,584.91,15.16888889,64.99,59,492,2,200,3.9,23
health7,health_beauty,01-05-2017,16,1039.84,14.811875,64.99,59,492,2,200,3.9,41
health7,health_beauty,01-06-2017,21,1234.79,13.90333333,58.79952381,59,492,2,200,3.9,53
health7,health_beauty,01-07-2017,15,888.85,17.998,59.25666667,59,492,2,200,3.9,61
health7,health_beauty,01-08-2017,22,1297.78,16.24090909,58.99,59,492,2,200,3.9,82
health7,health_beauty,01-09-2017,25,1474.75,15.6392,58.99,59,492,2,200,3.9,89
health7,health_beauty,01-10-2017,19,1120.81,19.06526316,58.99,59,492,2,200,3.9,81
health7,health_beauty,01-11-2017,24,1415.76,15.71166667,58.99,59,492,2,200,3.9,139
health7,health_beauty,01-12-2017,9,530.91,16.33222222,58.99,59,492,2,200,3.9,112
health7,health_beauty,01-01-2018,6,353.94,22.67833333,58.99,59,492,2,200,3.9,98
health7,health_beauty,01-02-2018,14,825.86,19.575,58.99,59,492,2,200,3.9,126
health7,health_beauty,01-03-2018,10,589.9,15.228,58.99,59,492,2,200,3.9,169
health7,health_beauty,01-04-2018,11,648.89,16.30272727,58.99,59,492,2,200,3.9,118
health7,health_beauty,01-05-2018,4,235.96,9.4225,58.99,59,492,2,200,3.9,159
health7,health_beauty,01-06-2018,6,353.94,16.43,58.99,59,492,2,200,3.9,131
health7,health_beauty,01-07-2018,2,117.98,7.67,58.99,59,492,2,200,3.9,113
health7,health_beauty,01-08-2018,3,176.97,12.08333333,58.99,59,492,2,200,3.9,127
bed3,bed_bath_table,01-10-2017,8,792,16.35375,99,55,312,1,1550,3.3,50
bed3,bed_bath_table,01-11-2017,22,2178,18.79636364,99,55,312,1,1550,3.3,97
bed3,bed_bath_table,01-12-2017,7,693,18.66285714,99,55,312,1,1550,3.3,41
bed3,bed_bath_table,01-01-2018,11,1082,16.39727273,98.3,55,312,1,1550,3.3,62
bed3,bed_bath_table,01-02-2018,13,1196,16.19461538,92,55,312,1,1550,3.3,62
bed3,bed_bath_table,01-03-2018,3,276,14.04333333,92,55,312,1,1550,3.3,43
bed3,bed_bath_table,01-04-2018,9,815,17.82222222,90.875,55,312,1,1550,3.3,34
bed3,bed_bath_table,01-05-2018,14,1235.36,9.212857143,88.24,55,312,1,1550,3.3,57
bed3,bed_bath_table,01-06-2018,14,1188.6,17.975,84.9,55,312,1,1550,3.3,43
bed3,bed_bath_table,01-07-2018,9,764.1,22.44777778,84.9,55,312,1,1550,3.3,26
bed3,bed_bath_table,01-08-2018,1,84.9,4.41,84.9,55,312,1,1550,3.3,15
garden3,garden_tools,01-02-2017,1,99.99,33,99.99,47,1893,1,6050,4.1,3
garden3,garden_tools,01-03-2017,11,1099.89,30.53909091,99.99,47,1893,1,6050,4.1,21
garden3,garden_tools,01-04-2017,8,759.92,33.71,96.65666667,47,1893,1,6050,4.1,17
garden3,garden_tools,01-05-2017,2,219.98,34.13,109.99,47,1893,1,6050,4.1,34
garden3,garden_tools,01-06-2017,2,239.98,34.2,119.99,47,1893,1,6050,4.1,26
garden3,garden_tools,01-07-2017,2,240,36.28,120,47,1893,1,6050,4.1,74
garden3,garden_tools,01-09-2017,4,417,33.09,104.25,47,1893,1,6050,4.1,115
garden3,garden_tools,01-10-2017,12,1105.92,30.83416667,92.594,47,1893,1,6050,4.1,146
garden3,garden_tools,01-11-2017,21,1889.79,47.52571429,89.99,47,1893,1,6050,4.1,339
garden3,garden_tools,01-12-2017,14,1259.86,42.60714286,89.99,47,1893,1,6050,4.1,184
garden3,garden_tools,01-01-2018,12,1479.98,39.19416667,123.3316667,47,1893,1,6050,4.1,137
garden3,garden_tools,01-02-2018,14,1680,33.00214286,120,47,1893,1,6050,4.1,160
garden3,garden_tools,01-03-2018,6,680,50.19333333,113.3333333,47,1893,1,6050,4.1,116
garden3,garden_tools,01-04-2018,7,770,42.21142857,110,47,1893,1,6050,4.1,111
garden3,garden_tools,01-05-2018,8,880,39.37125,110,47,1893,1,6050,4.1,102
garden3,garden_tools,01-06-2018,10,969.9,41.186,96.65666667,47,1893,1,6050,4.1,58
garden3,garden_tools,01-07-2018,5,499.95,44.232,99.99,47,1893,1,6050,4.1,54
garden3,garden_tools,01-08-2018,2,199.98,47.745,99.99,47,1893,1,6050,4.1,46
bed2,bed_bath_table,01-02-2017,2,179.8,13.02,89.9,54,245,1,1383,3.9,2
bed2,bed_bath_table,01-03-2017,22,1977.8,13.65272727,89.9,54,245,1,1383,3.9,20
bed2,bed_bath_table,01-04-2017,34,3056.6,15.05,89.9,54,245,1,1383,3.9,31
bed2,bed_bath_table,01-05-2017,58,5214.2,15.01189655,89.9,54,245,1,1383,3.9,57
bed2,bed_bath_table,01-06-2017,51,4584.9,14.76921569,89.9,54,245,1,1383,3.9,61
bed2,bed_bath_table,01-07-2017,60,5394,13.99383333,89.9,54,245,1,1383,3.9,123
bed2,bed_bath_table,01-08-2017,37,3326.3,14.65675676,89.9,54,245,1,1383,3.9,90
bed2,bed_bath_table,01-09-2017,23,2067.7,18.77652174,89.9,54,245,1,1383,3.9,54
bed2,bed_bath_table,01-10-2017,14,1258.6,21.57214286,89.9,54,245,1,1383,3.9,50
bed2,bed_bath_table,01-11-2017,40,3596,16.294,89.9,54,245,1,1383,3.9,97
bed2,bed_bath_table,01-12-2017,18,1594.2,18.89833333,88.48823529,54,245,1,1383,3.9,41
bed2,bed_bath_table,01-01-2018,17,1477.3,19.38352941,86.9,54,245,1,1383,3.9,62
bed2,bed_bath_table,01-02-2018,22,1911.8,19.20909091,86.9,54,245,1,1383,3.9,62
bed2,bed_bath_table,01-03-2018,17,1477.3,19.98235294,86.9,54,245,1,1383,3.9,43
bed2,bed_bath_table,01-04-2018,6,510.27,12.94,85.045,54,245,1,1383,3.9,34
bed2,bed_bath_table,01-05-2018,26,2174.89,16.78038462,83.64961538,54,245,1,1383,3.9,57
bed2,bed_bath_table,01-06-2018,23,1837.7,23.00565217,79.9,54,245,1,1383,3.9,43
bed2,bed_bath_table,01-07-2018,10,781.3,19.952,77.93333333,54,245,1,1383,3.9,26
bed2,bed_bath_table,01-08-2018,7,518,17.25571429,74,54,245,1,1383,3.9,15
furniture3,furniture_decor,01-08-2017,1,38.4,11.85,38.4,41,789,1,950,3.8,14
furniture3,furniture_decor,01-09-2017,6,230.4,13.5,38.4,41,789,1,950,3.8,7
furniture3,furniture_decor,01-10-2017,8,307.2,15.55875,38.4,41,789,1,950,3.8,17
furniture3,furniture_decor,01-11-2017,34,1170.35,13.75058824,34.58117647,41,789,1,950,3.8,64
furniture3,furniture_decor,01-12-2017,4,153.6,11.015,38.4,41,789,1,950,3.8,40
furniture3,furniture_decor,01-01-2018,15,576,14.27533333,38.4,41,789,1,950,3.8,125
furniture3,furniture_decor,01-02-2018,4,153.6,15.61,38.4,41,789,1,950,3.8,52
furniture3,furniture_decor,01-03-2018,14,493.4,15.18928571,35.48571429,41,789,1,950,3.8,83
furniture3,furniture_decor,01-04-2018,4,140,15,35,41,789,1,950,3.8,92
furniture3,furniture_decor,01-05-2018,4,140,11.58,35,41,789,1,950,3.8,95
furniture3,furniture_decor,01-06-2018,2,70,19.32,35,41,789,1,950,3.8,18
furniture3,furniture_decor,01-08-2018,1,35,19.44,35,41,789,1,950,3.8,19
watches4,watches_gifts,01-11-2017,13,1404,15.90846154,108,58,3006,2,1000,4.2,91
watches4,watches_gifts,01-12-2017,13,1404,16.65384615,108,58,3006,2,1000,4.2,73
watches4,watches_gifts,01-01-2018,44,4752,16.19636364,108,58,3006,2,1000,4.2,59
watches4,watches_gifts,01-02-2018,33,3564,18.25363636,108,58,3006,2,1000,4.2,90
watches4,watches_gifts,01-03-2018,21,2214,21.6652381,105.6428571,58,3006,2,1000,4.2,125
watches4,watches_gifts,01-04-2018,21,2205,13.63142857,105,58,3006,2,1000,4.2,178
watches4,watches_gifts,01-05-2018,37,3885,11.3772973,105,58,3006,2,1000,4.2,260
watches4,watches_gifts,01-06-2018,28,2940,23.82357143,105,58,3006,2,1000,4.2,93
watches4,watches_gifts,01-07-2018,8,840,24.93875,105,58,3006,2,1000,4.2,122
watches4,watches_gifts,01-08-2018,7,735,23.38571429,105,58,3006,2,1000,4.2,61
watches3,watches_gifts,01-03-2017,1,78,17.98,78,59,319,4,250,3.9,6
watches3,watches_gifts,01-06-2017,3,234,10.3,78,59,319,4,250,3.9,17
watches3,watches_gifts,01-07-2017,1,78,14.3,78,59,319,4,250,3.9,29
watches3,watches_gifts,01-08-2017,5,390,18.22,78,59,319,4,250,3.9,48
watches3,watches_gifts,01-10-2017,3,234,12.13333333,78,59,319,4,250,3.9,43
watches3,watches_gifts,01-11-2017,2,156,7.8,78,59,319,4,250,3.9,91
watches3,watches_gifts,01-12-2017,6,468,19.69166667,78,59,319,4,250,3.9,73
watches3,watches_gifts,01-01-2018,9,702,14.63333333,78,59,319,4,250,3.9,59
watches3,watches_gifts,01-02-2018,1,78,15.3,78,59,319,4,250,3.9,90
watches3,watches_gifts,01-03-2018,1,78,19.24,78,59,319,4,250,3.9,125
watches3,watches_gifts,01-04-2018,16,1248,16.645625,78,59,319,4,250,3.9,178
watches3,watches_gifts,01-05-2018,5,390,10.24,78,59,319,4,250,3.9,260
watches3,watches_gifts,01-06-2018,39,3042,15.6825641,78,59,319,4,250,3.9,93
watches3,watches_gifts,01-07-2018,40,3120,17.9795,78,59,319,4,250,3.9,122
watches3,watches_gifts,01-08-2018,28,2179,13.09035714,77.82142857,59,319,4,250,3.9,61
furniture2,furniture_decor,01-07-2017,5,375,15.856,75,44,903,6,2600,4.1,5
furniture2,furniture_decor,01-08-2017,13,975,15.37692308,75,44,903,6,2600,4.1,14
furniture2,furniture_decor,01-10-2017,5,375,13.64,75,44,903,6,2600,4.1,17
furniture2,furniture_decor,01-11-2017,44,3300,16.13272727,75,44,903,6,2600,4.1,64
furniture2,furniture_decor,01-12-2017,47,3525,17.44638298,75,44,903,6,2600,4.1,40
furniture2,furniture_decor,01-01-2018,122,8538,17.66311475,69.9953271,44,903,6,2600,4.1,125
furniture2,furniture_decor,01-02-2018,44,3075.6,16.11590909,69.9,44,903,6,2600,4.1,52
furniture2,furniture_decor,01-03-2018,65,4543.5,18.42507692,69.9,44,903,6,2600,4.1,83
furniture2,furniture_decor,01-04-2018,83,5801.7,9.071566265,69.9,44,903,6,2600,4.1,92
furniture2,furniture_decor,01-05-2018,92,6430.8,3.801630435,69.9,44,903,6,2600,4.1,95
furniture2,furniture_decor,01-06-2018,2,179.8,21.93,89.9,44,903,6,2600,4.1,18
furniture2,furniture_decor,01-07-2018,2,179.8,29.79,89.9,44,903,6,2600,4.1,22
furniture2,furniture_decor,01-08-2018,3,309.7,22.3,103.2333333,44,903,6,2600,4.1,19
garden2,garden_tools,01-04-2017,5,299.5,18.652,59.9,59,341,2,1850,4.3,17
garden2,garden_tools,01-05-2017,2,119.8,17.67,59.9,59,341,2,1850,4.3,34
garden2,garden_tools,01-06-2017,5,299.5,15.978,59.9,59,341,2,1850,4.3,26
garden2,garden_tools,01-07-2017,15,898.5,17.87866667,59.9,59,341,2,1850,4.3,74
garden2,garden_tools,01-08-2017,19,1138.1,16.11157895,59.9,59,341,2,1850,4.3,113
garden2,garden_tools,01-09-2017,34,2036.6,19.71176471,59.9,59,341,2,1850,4.3,115
garden2,garden_tools,01-10-2017,13,778.7,18.98153846,59.9,59,341,2,1850,4.3,146
garden2,garden_tools,01-11-2017,9,495.5,45.69666667,54.45,59,341,2,1850,4.3,339
garden2,garden_tools,01-12-2017,1,49.9,18,49.9,59,341,2,1850,4.3,184
garden2,garden_tools,01-01-2018,1,49.9,35.86,49.9,59,341,2,1850,4.3,137
garden2,garden_tools,01-02-2018,4,203.6,33.525,51.23333333,59,341,2,1850,4.3,160
garden2,garden_tools,01-03-2018,2,107.8,62.27,53.9,59,341,2,1850,4.3,116
garden2,garden_tools,01-04-2018,2,107.8,33.93,53.9,59,341,2,1850,4.3,111
garden2,garden_tools,01-05-2018,4,199.6,21.21,49.9,59,341,2,1850,4.3,102
garden2,garden_tools,01-06-2018,5,249.5,22.42,49.9,59,341,2,1850,4.3,58
garden2,garden_tools,01-07-2018,3,149.7,34.55,49.9,59,341,2,1850,4.3,54
garden2,garden_tools,01-08-2018,3,149.7,20.99,49.9,59,341,2,1850,4.3,46
furniture1,furniture_decor,01-07-2017,1,38.4,7.78,38.4,49,829,1,850,3.7,5
furniture1,furniture_decor,01-08-2017,8,307.2,12.105,38.4,49,829,1,850,3.7,14
furniture1,furniture_decor,01-09-2017,12,460.8,17.95,38.4,49,829,1,850,3.7,7
furniture1,furniture_decor,01-10-2017,25,960,13.98,38.4,49,829,1,850,3.7,17
furniture1,furniture_decor,01-11-2017,28,1026.51,13.65214286,36.85428571,49,829,1,850,3.7,64
furniture1,furniture_decor,01-01-2018,2,76.8,9.34,38.4,49,829,1,850,3.7,125
furniture1,furniture_decor,01-02-2018,9,345.6,18.68555556,38.4,49,829,1,850,3.7,52
furniture1,furniture_decor,01-03-2018,17,601.8,15.44823529,35.48571429,49,829,1,850,3.7,83
furniture1,furniture_decor,01-04-2018,17,595,13.46941176,35,49,829,1,850,3.7,92
furniture1,furniture_decor,01-05-2018,11,385,14.63454545,35,49,829,1,850,3.7,95
furniture1,furniture_decor,01-06-2018,13,455,18.10153846,35,49,829,1,850,3.7,18
furniture1,furniture_decor,01-07-2018,10,350,17.238,35,49,829,1,850,3.7,22
furniture1,furniture_decor,01-08-2018,16,560,15.628125,35,49,829,1,850,3.7,19
health2,health_beauty,01-08-2017,6,1950,21.075,325,60,2644,6,400,4.2,82
health2,health_beauty,01-09-2017,11,3575,19.52363636,325,60,2644,6,400,4.2,89
health2,health_beauty,01-10-2017,2,650,19.545,325,60,2644,6,400,4.2,81
health2,health_beauty,01-11-2017,12,3900,16.99416667,325,60,2644,6,400,4.2,139
health2,health_beauty,01-12-2017,6,1950,17.58333333,325,60,2644,6,400,4.2,112
health2,health_beauty,01-01-2018,10,3250,19.824,325,60,2644,6,400,4.2,98
health2,health_beauty,01-02-2018,23,7475,15.63782609,325,60,2644,6,400,4.2,126
health2,health_beauty,01-03-2018,28,9125,19.37035714,325.8928571,60,2644,6,400,4.2,169
health2,health_beauty,01-04-2018,21,6930,17.30904762,330,60,2644,6,400,4.2,118
health2,health_beauty,01-05-2018,19,6270,15.74789474,330,60,2644,6,400,4.2,159
health2,health_beauty,01-06-2018,16,5280,20.29875,330,60,2644,6,400,4.2,131
health2,health_beauty,01-07-2018,13,4290,28.42,330,60,2644,6,400,4.2,113
health2,health_beauty,01-08-2018,28,9240,20.50535714,330,60,2644,6,400,4.2,127
garden1,garden_tools,01-02-2017,1,99.99,28.89,99.99,58,1893,1,5950,4.3,3
garden1,garden_tools,01-03-2017,5,499.95,31.946,99.99,58,1893,1,5950,4.3,21
garden1,garden_tools,01-05-2017,4,439.96,32.0925,109.99,58,1893,1,5950,4.3,34
garden1,garden_tools,01-06-2017,6,659.94,38.35166667,109.99,58,1893,1,5950,4.3,26
garden1,garden_tools,01-07-2017,1,120,34.2,120,58,1893,1,5950,4.3,74
garden1,garden_tools,01-08-2017,2,240,33.83,120,58,1893,1,5950,4.3,113
garden1,garden_tools,01-09-2017,7,735,30.04,102.5,58,1893,1,5950,4.3,115
garden1,garden_tools,01-10-2017,17,1619.93,41.08941176,95.29,58,1893,1,5950,4.3,146
garden1,garden_tools,01-11-2017,28,2519.72,39.33678571,89.99,58,1893,1,5950,4.3,339
garden1,garden_tools,01-12-2017,27,2429.73,38.4162963,89.99,58,1893,1,5950,4.3,184
garden1,garden_tools,01-01-2018,11,1405,45.97,127.7272727,58,1893,1,5950,4.3,137
garden1,garden_tools,01-02-2018,7,840,43.38142857,120,58,1893,1,5950,4.3,160
garden1,garden_tools,01-03-2018,6,660,54.53166667,110,58,1893,1,5950,4.3,116
garden1,garden_tools,01-04-2018,5,550,42.726,110,58,1893,1,5950,4.3,111
garden1,garden_tools,01-05-2018,2,220,32.23,110,58,1893,1,5950,4.3,102
garden1,garden_tools,01-06-2018,6,539.94,48.17833333,89.99,58,1893,1,5950,4.3,58
garden1,garden_tools,01-07-2018,7,699.93,43.68,99.99,58,1893,1,5950,4.3,54
garden1,garden_tools,01-08-2018,6,589.94,34.08333333,98.32333333,58,1893,1,5950,4.3,46
cool1,cool_stuff,01-02-2017,7,599.93,21.97142857,85.70428571,54,1012,1,1200,4.2,7
cool1,cool_stuff,01-03-2017,14,1399.86,16.64428571,99.99,54,1012,1,1200,4.2,22
cool1,cool_stuff,01-04-2017,17,1699.83,14.20235294,99.99,54,1012,1,1200,4.2,33
cool1,cool_stuff,01-05-2017,22,2199.78,15.02090909,99.99,54,1012,1,1200,4.2,58
cool1,cool_stuff,01-06-2017,14,1399.86,13.82642857,99.99,54,1012,1,1200,4.2,42
cool1,cool_stuff,01-07-2017,11,1099.89,16.52909091,99.99,54,1012,1,1200,4.2,42
cool1,cool_stuff,01-08-2017,14,1399.86,18.975,99.99,54,1012,1,1200,4.2,39
cool1,cool_stuff,01-09-2017,3,299.97,15.93333333,99.99,54,1012,1,1200,4.2,10
cool1,cool_stuff,01-10-2017,2,199.98,16.95,99.99,54,1012,1,1200,4.2,33
cool1,cool_stuff,01-11-2017,4,399.96,16.1875,99.99,54,1012,1,1200,4.2,42
cool1,cool_stuff,01-12-2017,3,299.97,15.26666667,99.99,54,1012,1,1200,4.2,38
cool1,cool_stuff,01-01-2018,3,299.97,16.54,99.99,54,1012,1,1200,4.2,102
cool1,cool_stuff,01-02-2018,1,99.99,13.72,99.99,54,1012,1,1200,4.2,20
cool1,cool_stuff,01-03-2018,2,199.98,20.78,99.99,54,1012,1,1200,4.2,45
cool1,cool_stuff,01-04-2018,3,269.59,19.87666667,89.86333333,54,1012,1,1200,4.2,18
computers4,computers_accessories,01-02-2017,3,479.97,33.4,159.99,59,1893,1,6550,4.2,3
computers4,computers_accessories,01-03-2017,3,479.97,33.4,159.99,59,1893,1,6550,4.2,3
computers4,computers_accessories,01-04-2017,5,699.95,35.122,139.99,59,1893,1,6550,4.2,5
computers4,computers_accessories,01-06-2017,3,479.97,42.03333333,159.99,59,1893,1,6550,4.2,15
computers4,computers_accessories,01-07-2017,6,839.94,48.10833333,139.99,59,1893,1,6550,4.2,17
computers4,computers_accessories,01-08-2017,7,1019.93,36.46,145.7042857,59,1893,1,6550,4.2,15
computers4,computers_accessories,01-09-2017,11,1679.89,43.72272727,151.99,59,1893,1,6550,4.2,15
